substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,0.6819672193309797,0.10101525440764211,9.656854249427063,1.6568542495577028,False
AB_N30,all_interior75,2.7576969551865513,0.05619975460368613,18.392700017156447,1.3071289444835672,False
AB_N30,all_interior75,-0.5012647780659331,0.31740362950223516,18.431104890461175,0.5425610704628563,False
AB_N30,all_interior75,-0.3191679400867921,0.17752009816653164,21.038472276518686,1.1758759585284226,False
AB_N30,all_interior75,-0.5678525537624448,0.27556174120278826,14.465047184631317,1.6620499230800698,False
AB_N30,all_interior75,-0.5355442328264097,0.33770871865743857,18.431104890550618,0.542561070552299,False
AB_N30,all_interior75,-0.6058104524343634,0.379550607065079,6.354901754633884,1.9013741580890453,False
AB_N30,all_interior75,0.039843696500024645,0.15721500908297398,26.94510478677318,1.4004742170376896,False
AB_N30,all_interior75,-0.6180975876632802,0.3622191294560024,15.137274688254397,1.6920150738298096,False
AB_N30,all_interior75,-0.7788169532828779,0.5714285714276564,33.64053247124903,0.5608699053794388,False
AB_N30,all_interior75,0.7032724478129142,0.13270459836257553,21.61816915909408,0.8091737813389783,False
AB_N30,all_interior75,0.019063423734850666,0.14285714290760818,20.67719149010467,0.6736112244143023,False
AB_N30,all_interior75,-0.6500530394953209,0.7662801472173637,5.169905420858733,1.1278643263374197,False
AB_N30,all_interior75,1.514345934945639,0.1428571428985455,17.513853509006676,1.124693408776561,False
AB_N30,all_interior75,-0.25381233175843165,0.16736755363056144,2.7229053531565928,2.141444941587064,False
AB_N30,all_interior75,0.17622563292548576,0.13270459836257553,14.795081760544946,1.0514540870669247,False
AB_N30,all_interior75,-0.6161704731778973,0.5224077499636246,14.106556963592789,1.0025221363582222,False
AB_N30,all_interior75,2.0585155601069927,0.059173366061386706,20.190263816539026,0.5943458742560065,False
AB_N30,all_interior75,-0.7074427390221725,0.3131983079452088,7.07401092450298,1.399417535829652,False
AB_N30,all_interior75,-0.8192618656445813,0.874474334817109,17.276933294063877,1.227833844920792,False
AB_N30,all_interior75,-0.6275949749844447,0.5642496383661212,32.64573937671117,1.5018989805410454,False
AB_N30,all_interior75,-0.5089040320755913,0.6622912813695973,8.242640687124673,0.24264068711389716,False
AB_N30,all_interior75,-0.5342926700071923,0.24387239730618776,15.230414049362773,0.1857091420123499,False
AB_N30,all_interior75,-0.6137089867566606,0.44590290620473505,6.308644059765522,0.44834152921049825,False
AB_N30,all_interior75,-0.7570010712485049,0.4112399509367493,12.751869394598607,1.1789092180913334,False
AB_N30,all_interior75,-0.7022312187349854,0.31740362956998186,23.386817174204378,1.0279992519749352,False
