index,n0,n1,n2,n3,x,y,perp_x,perp_y,perp_r,k_sum_mod5
2302,-27,-8,17,30,-53.8700576851,32.5563491861,0.0081576851,-1.3509508139,1.3509754437,2
2303,-27,-7,16,28,-51.7487373415,30.8492424049,-2.1131626585,-1.0580575951,2.3632482510,0
2304,-27,-7,16,29,-52.4558441227,31.5563491861,-1.4060558773,-0.3509508139,1.4491927421,1
2305,-27,-7,17,29,-52.4558441227,32.5563491861,-1.4060558773,-1.3509508139,1.9498874920,2
2306,-27,-7,17,30,-53.1629509039,33.2634559673,-0.6989490961,-0.6438440327,0.9502973100,3
2307,-27,-7,18,29,-52.4558441227,33.5563491861,-1.4060558773,-2.3509508139,2.7393362078,3
2308,-27,-7,18,30,-53.1629509039,34.2634559673,-0.6989490961,-1.6438440327,1.7862679090,4
2309,-27,-7,18,31,-53.8700576851,34.9705627485,0.0081576851,-0.9367372515,0.9367727719,0
2310,-27,-7,19,31,-53.8700576851,35.9705627485,0.0081576851,-1.9367372515,1.9367544318,1
2311,-27,-6,18,29,-51.7487373415,34.2634559673,-2.1131626585,-1.6438440327,2.6772522528,4
2312,-27,-6,18,30,-52.4558441227,34.9705627485,-1.4060558773,-0.9367372515,1.6895176260,0
2313,-27,-6,18,31,-53.1629509039,35.6776695297,-0.6989490961,-0.2296304703,0.7357037392,1
2314,-27,-6,19,30,-52.4558441227,35.9705627485,-1.4060558773,-1.9367372515,2.3933124141,1
2315,-27,-6,19,31,-53.1629509039,36.6776695297,-0.6989490961,-1.2296304703,1.4143977278,2
2316,-27,-6,20,31,-53.1629509039,37.6776695297,-0.6989490961,-2.2296304703,2.3366176138,3
2317,-27,-6,20,32,-53.8700576851,38.3847763109,0.0081576851,-1.5225236891,1.5225455434,4
2318,-27,-5,19,30,-51.7487373415,36.6776695297,-2.1131626585,-1.2296304703,2.4448819020,2
2319,-27,-5,19,31,-52.4558441227,37.3847763109,-1.4060558773,-0.5225236891,1.5000080452,3
2320,-27,-5,20,31,-52.4558441227,38.3847763109,-1.4060558773,-1.5225236891,2.0724554311,4
2321,-27,-5,20,32,-53.1629509039,39.0918830920,-0.6989490961,-0.8154169080,1.0739807134,0
2322,-27,-5,21,31,-52.4558441227,39.3847763109,-1.4060558773,-2.5225236891,2.8879264001,0
2323,-27,-5,21,32,-53.1629509039,40.0918830920,-0.6989490961,-1.8154169080,1.9453196109,1
2324,-27,-5,21,33,-53.8700576851,40.7989898732,0.0081576851,-1.1083101268,1.1083401486,2
2325,-27,-5,22,33,-53.8700576851,41.7989898732,0.0081576851,-2.1083101268,2.1083259090,3
2326,-27,-4,21,31,-51.7487373415,40.0918830920,-2.1131626585,-1.8154169080,2.7858921320,1
2327,-27,-4,21,32,-52.4558441227,40.7989898732,-1.4060558773,-1.1083101268,1.7903475828,2
2328,-27,-4,21,33,-53.1629509039,41.5060966544,-0.6989490961,-0.4012033456,0.8059118832,3
2329,-27,-4,22,32,-52.4558441227,41.7989898732,-1.4060558773,-2.1083101268,2.5341595689,3
2330,-27,-4,22,33,-53.1629509039,42.5060966544,-0.6989490961,-1.4012033456,1.5658546084,4
2331,-27,-4,23,33,-53.1629509039,43.5060966544,-0.6989490961,-2.4012033456,2.5008613208,0
2332,-27,-4,23,34,-53.8700576851,44.2132034356,0.0081576851,-1.6940965644,1.6941162054,1
2333,-27,-3,22,32,-51.7487373415,42.5060966544,-2.1131626585,-1.4012033456,2.5355132098,4
2334,-27,-3,22,33,-52.4558441227,43.2132034356,-1.4060558773,-0.6940965644,1.5680443778,0
2335,-27,-3,23,33,-52.4558441227,44.2132034356,-1.4060558773,-1.6940965644,2.2015804095,1
2336,-27,-3,23,34,-53.1629509039,44.9203102168,-0.6989490961,-0.9869897832,1.2094125314,2
2337,-27,-3,24,34,-53.1629509039,45.9203102168,-0.6989490961,-1.9869897832,2.1063376362,3
2338,-27,-3,24,35,-53.8700576851,46.6274169980,0.0081576851,-1.2798830020,1.2799089994,4
2339,-27,-2,23,33,-51.7487373415,44.9203102168,-2.1131626585,-0.9869897832,2.3322961333,2
2340,-27,-2,23,34,-52.4558441227,45.6274169980,-1.4060558773,-0.2798830020,1.4336413864,3
2341,-27,-2,24,33,-51.7487373415,45.9203102168,-2.1131626585,-1.9869897832,2.9006180065,3
2342,-27,-2,24,34,-52.4558441227,46.6274169980,-1.4060558773,-1.2798830020,1.9013399562,4
2343,-27,-2,24,35,-53.1629509039,47.3345237792,-0.6989490961,-0.5727762208,0.9036605768,0
2344,-27,-2,25,34,-52.4558441227,47.6274169980,-1.4060558773,-2.2798830020,2.6785928457,0
2345,-27,-2,25,35,-53.1629509039,48.3345237792,-0.6989490961,-1.5727762208,1.7210911887,1
2346,-27,-2,25,36,-53.8700576851,49.0416305603,0.0081576851,-0.8656694397,0.8657078760,2
2347,-27,-2,26,35,-53.1629509039,49.3345237792,-0.6989490961,-2.5727762208,2.6660283797,2
2348,-27,-2,26,36,-53.8700576851,50.0416305603,0.0081576851,-1.8656694397,1.8656872744,3
2349,-27,-1,25,34,-51.7487373415,48.3345237792,-2.1131626585,-1.5727762208,2.6342136326,1
2350,-27,-1,25,35,-52.4558441227,49.0416305603,-1.4060558773,-0.8656694397,1.6511743423,2
2351,-27,-1,26,35,-52.4558441227,50.0416305603,-1.4060558773,-1.8656694397,2.3361754190,3
2352,-27,-1,26,36,-53.1629509039,50.7487373415,-0.6989490961,-1.1585626585,1.3530695742,4
2353,-27,-1,27,36,-53.1629509039,51.7487373415,-0.6989490961,-2.1585626585,2.2689033892,0
2354,-27,-1,27,37,-53.8700576851,52.4558441227,0.0081576851,-1.4514558773,1.4514788016,1
2355,-27,0,26,35,-51.7487373415,50.7487373415,-2.1131626585,-1.1585626585,2.4099219603,4
2356,-27,0,26,36,-52.4558441227,51.4558441227,-1.4060558773,-0.4514558773,1.4767550708,0
2357,-27,0,27,36,-52.4558441227,52.4558441227,-1.4060558773,-1.4514558773,2.0208209455,1
2358,-27,0,27,37,-53.1629509039,53.1629509039,-0.6989490961,-0.7443490961,1.0210707203,2
2359,-27,0,28,36,-52.4558441227,53.4558441227,-1.4060558773,-2.4514558773,2.8260624636,2
2360,-27,0,28,37,-53.1629509039,54.1629509039,-0.6989490961,-1.7443490961,1.8791709896,3
2361,-27,1,28,36,-51.7487373415,54.1629509039,-2.1131626585,-1.7443490961,2.7401113463,3
2362,-27,1,28,37,-52.4558441227,54.8700576851,-1.4060558773,-1.0372423149,1.7472449027,4
2363,-27,1,29,37,-52.4558441227,55.8700576851,-1.4060558773,-2.0372423149,2.4753483350,0
2364,-27,2,29,37,-51.7487373415,56.5771644663,-2.1131626585,-1.3301355337,2.4969415210,1
2365,-26,-37,-27,-3,-50.0416305603,-55.2842712475,-1.8202694397,-1.1915712475,2.1755971297,2
2366,-26,-37,-27,-2,-50.7487373415,-54.5771644663,-1.1131626585,-0.4844644663,1.2140168546,3
2367,-26,-37,-26,-3,-50.0416305603,-54.2842712475,-1.8202694397,-2.1915712475,2.8489235451,3
2368,-26,-37,-26,-2,-50.7487373415,-53.5771644663,-1.1131626585,-1.4844644663,1.8554691740,4
2369,-26,-37,-26,-1,-51.4558441227,-52.8700576851,-0.4060558773,-0.7773576851,0.8770212917,0
2370,-26,-37,-25,-2,-50.7487373415,-52.5771644663,-1.1131626585,-2.4844644663,2.7224427980,0
2371,-26,-37,-25,-1,-51.4558441227,-51.8700576851,-0.4060558773,-1.7773576851,1.8231515889,1
2372,-26,-36,-26,-2,-50.0416305603,-52.8700576851,-1.8202694397,-0.7773576851,1.9793094259,0
2373,-26,-36,-25,-2,-50.0416305603,-51.8700576851,-1.8202694397,-1.7773576851,2.5440874933,1
2374,-26,-36,-25,-1,-50.7487373415,-51.1629509039,-1.1131626585,-1.0702509039,1.5442046825,2
2375,-26,-36,-25,0,-51.4558441227,-50.4558441227,-0.4060558773,-0.3631441227,0.5447522642,3
2376,-26,-36,-24,-1,-50.7487373415,-50.1629509039,-1.1131626585,-2.0702509039,2.3505467256,3
2377,-26,-36,-24,0,-51.4558441227,-49.4558441227,-0.4060558773,-1.3631441227,1.4223372577,4
2378,-26,-36,-23,0,-51.4558441227,-48.4558441227,-0.4060558773,-2.3631441227,2.3977763699,0
2379,-26,-35,-24,-1,-50.0416305603,-49.4558441227,-1.8202694397,-1.3631441227,2.2741026213,4
2380,-26,-35,-24,0,-50.7487373415,-48.7487373415,-1.1131626585,-0.6560373415,1.2920975573,0
2381,-26,-35,-23,0,-50.7487373415,-47.7487373415,-1.1131626585,-1.6560373415,1.9953923877,1
2382,-26,-35,-23,1,-51.4558441227,-47.0416305603,-0.4060558773,-0.9489305603,1.0321582165,2
2383,-26,-35,-22,1,-51.4558441227,-46.0416305603,-0.4060558773,-1.9489305603,1.9907816818,3
2384,-26,-34,-23,0,-50.0416305603,-47.0416305603,-1.8202694397,-0.9489305603,2.0527664361,2
2385,-26,-34,-23,1,-50.7487373415,-46.3345237792,-1.1131626585,-0.2418237792,1.1391267903,3
2386,-26,-34,-22,0,-50.0416305603,-46.0416305603,-1.8202694397,-1.9489305603,2.6667791738,3
2387,-26,-34,-22,1,-50.7487373415,-45.3345237792,-1.1131626585,-1.2418237792,1.6677102274,4
2388,-26,-34,-22,2,-51.4558441227,-44.6274169980,-0.4060558773,-0.5347169980,0.6714191265,0
2389,-26,-34,-21,1,-50.7487373415,-44.3345237792,-1.1131626585,-2.2418237792,2.5029792171,0
2390,-26,-34,-21,2,-51.4558441227,-43.6274169980,-0.4060558773,-1.5347169980,1.5875256342,1
2391,-26,-33,-22,1,-50.0416305603,-44.6274169980,-1.8202694397,-0.5347169980,1.8971829382,0
2392,-26,-33,-21,1,-50.0416305603,-43.6274169980,-1.8202694397,-1.5347169980,2.3809109804,1
2393,-26,-33,-21,2,-50.7487373415,-42.9203102168,-1.1131626585,-0.8276102168,1.3871084223,2
2394,-26,-33,-20,2,-50.7487373415,-41.9203102168,-1.1131626585,-1.8276102168,2.1399276176,3
2395,-26,-33,-20,3,-51.4558441227,-41.2132034356,-0.4060558773,-1.1205034356,1.1918092652,4
2396,-26,-33,-19,3,-51.4558441227,-40.2132034356,-0.4060558773,-2.1205034356,2.1590313096,0
2397,-26,-32,-20,2,-50.0416305603,-41.2132034356,-1.8202694397,-1.1205034356,2.1375005923,4
2398,-26,-32,-20,3,-50.7487373415,-40.5060966544,-1.1131626585,-0.4133966544,1.1874459559,0
2399,-26,-32,-19,2,-50.0416305603,-40.2132034356,-1.8202694397,-2.1205034356,2.7946226316,0
2400,-26,-32,-19,3,-50.7487373415,-39.5060966544,-1.1131626585,-1.4133966544,1.7991167852,1
2401,-26,-32,-19,4,-51.4558441227,-38.7989898732,-0.4060558773,-0.7062898732,0.8146942742,2
2402,-26,-32,-18,3,-50.7487373415,-38.5060966544,-1.1131626585,-2.4133966544,2.6577461346,2
2403,-26,-32,-18,4,-51.4558441227,-37.7989898732,-0.4060558773,-1.7062898732,1.7539402803,3
2404,-26,-31,-19,3,-50.0416305603,-38.7989898732,-1.8202694397,-0.7062898732,1.9524923093,2
2405,-26,-31,-18,3,-50.0416305603,-37.7989898732,-1.8202694397,-1.7062898732,2.4949561047,3
2406,-26,-31,-18,4,-50.7487373415,-37.0918830920,-1.1131626585,-0.9991830920,1.4958268468,4
2407,-26,-31,-17,4,-50.7487373415,-36.0918830920,-1.1131626585,-1.9991830920,2.2882010706,0
2408,-26,-31,-17,5,-51.4558441227,-35.3847763109,-0.4060558773,-1.2920763109,1.3543790343,1
2409,-26,-31,-16,5,-51.4558441227,-34.3847763109,-0.4060558773,-2.2920763109,2.3277661374,2
2410,-26,-30,-17,4,-50.0416305603,-35.3847763109,-1.8202694397,-1.2920763109,2.2322280408,1
2411,-26,-30,-17,5,-50.7487373415,-34.6776695297,-1.1131626585,-0.5849695297,1.2575056480,2
2412,-26,-30,-16,4,-50.0416305603,-34.3847763109,-1.8202694397,-2.2920763109,2.9269428843,2
2413,-26,-30,-16,5,-50.7487373415,-33.6776695297,-1.1131626585,-1.5849695297,1.9368168510,3
2414,-26,-30,-16,6,-51.4558441227,-32.9705627485,-0.4060558773,-0.8778627485,0.9672250931,4
2415,-26,-30,-15,5,-50.7487373415,-32.6776695297,-1.1131626585,-2.5849695297,2.8144623951,4
2416,-26,-30,-15,6,-51.4558441227,-31.9705627485,-0.4060558773,-1.8778627485,1.9212625738,0
2417,-26,-29,-16,5,-50.0416305603,-32.9705627485,-1.8202694397,-0.8778627485,2.0208967906,4
2418,-26,-29,-15,5,-50.0416305603,-31.9705627485,-1.8202694397,-1.8778627485,2.6152914436,0
2419,-26,-29,-15,6,-50.7487373415,-31.2634559673,-1.1131626585,-1.1707559673,1.6154877403,1
2420,-26,-29,-15,7,-51.4558441227,-30.5563491861,-0.4060558773,-0.4636491861,0.6163212987,2
2421,-26,-29,-14,6,-50.7487373415,-30.2634559673,-1.1131626585,-2.1707559673,2.4395312201,2
2422,-26,-29,-14,7,-51.4558441227,-29.5563491861,-0.4060558773,-1.4636491861,1.5189306487,3
2423,-26,-29,-13,7,-51.4558441227,-28.5563491861,-0.4060558773,-2.4636491861,2.4968878004,4
2424,-26,-28,-14,6,-50.0416305603,-29.5563491861,-1.8202694397,-1.4636491861,2.3357332410,3
2425,-26,-28,-14,7,-50.7487373415,-28.8492424049,-1.1131626585,-0.7565424049,1.3459151216,4
2426,-26,-28,-13,7,-50.7487373415,-27.8492424049,-1.1131626585,-1.7565424049,2.0795606085,0
2427,-26,-28,-13,8,-51.4558441227,-27.1421356237,-0.4060558773,-1.0494356237,1.1252539730,1
2428,-26,-28,-12,8,-51.4558441227,-26.1421356237,-0.4060558773,-2.0494356237,2.0892744557,2
2429,-26,-27,-13,7,-50.0416305603,-27.1421356237,-1.8202694397,-1.0494356237,2.1011177885,1
2430,-26,-27,-13,8,-50.7487373415,-26.4350288425,-1.1131626585,-0.3423288425,1.1646115836,2
2431,-26,-27,-12,7,-50.0416305603,-26.1421356237,-1.8202694397,-2.0494356237,2.7410886904,2
2432,-26,-27,-12,8,-50.7487373415,-25.4350288425,-1.1131626585,-1.3423288425,1.7438399656,3
2433,-26,-27,-12,9,-51.4558441227,-24.7279220614,-0.4060558773,-0.6352220614,0.7539154082,4
2434,-26,-27,-11,8,-50.7487373415,-24.4350288425,-1.1131626585,-2.3423288425,2.5933830243,4
2435,-26,-27,-11,9,-51.4558441227,-23.7279220614,-0.4060558773,-1.6352220614,1.6848835465,0
2436,-26,-26,-12,8,-50.0416305603,-24.7279220614,-1.8202694397,-0.6352220614,1.9279232091,4
2437,-26,-26,-11,8,-50.0416305603,-23.7279220614,-1.8202694397,-1.6352220614,2.4469025365,0
2438,-26,-26,-11,9,-50.7487373415,-23.0208152802,-1.1131626585,-0.9281152802,1.4493202122,1
2439,-26,-26,-10,9,-50.7487373415,-22.0208152802,-1.1131626585,-1.9281152802,2.2263781435,2
2440,-26,-26,-10,10,-51.4558441227,-21.3137084990,-0.4060558773,-1.2210084990,1.2867568263,3
2441,-26,-26,-9,10,-51.4558441227,-20.3137084990,-0.4060558773,-2.2210084990,2.2578219877,4
2442,-26,-25,-10,9,-50.0416305603,-21.3137084990,-1.8202694397,-1.2210084990,2.1918582499,3
2443,-26,-25,-10,10,-50.7487373415,-20.6066017178,-1.1131626585,-0.5139017178,1.2260612056,4
2444,-26,-25,-9,9,-50.0416305603,-20.3137084990,-1.8202694397,-2.2210084990,2.8716301269,4
2445,-26,-25,-9,10,-50.7487373415,-19.6066017178,-1.1131626585,-1.5139017178,1.8791033807,0
2446,-26,-25,-9,11,-51.4558441227,-18.8994949366,-0.4060558773,-0.8067949366,0.9032161675,1
2447,-26,-25,-8,10,-50.7487373415,-18.6066017178,-1.1131626585,-2.5139017178,2.7493331830,1
2448,-26,-25,-8,11,-51.4558441227,-17.8994949366,-0.4060558773,-1.8067949366,1.8518610419,2
2449,-26,-24,-9,10,-50.0416305603,-18.8994949366,-1.8202694397,-0.8067949366,1.9910547212,1
2450,-26,-24,-8,10,-50.0416305603,-17.8994949366,-1.8202694397,-1.8067949366,2.5647395142,2
2451,-26,-24,-8,11,-50.7487373415,-17.1923881554,-1.1131626585,-1.0996881554,1.5647508247,3
2452,-26,-24,-8,12,-51.4558441227,-16.4852813742,-0.4060558773,-0.3925813742,0.5648021874,4
2453,-26,-24,-7,11,-50.7487373415,-16.1923881554,-1.1131626585,-2.0996881554,2.3765145601,4
2454,-26,-24,-7,12,-51.4558441227,-15.4852813742,-0.4060558773,-1.3925813742,1.4505737690,0
2455,-26,-24,-6,12,-51.4558441227,-14.4852813742,-0.4060558773,-2.3925813742,2.4267935651,1
2456,-26,-23,-7,11,-50.0416305603,-15.4852813742,-1.8202694397,-1.3925813742,2.2918690444,0
2457,-26,-23,-7,12,-50.7487373415,-14.7781745931,-1.1131626585,-0.6854745931,1.3072897620,1
2458,-26,-23,-6,12,-50.7487373415,-13.7781745931,-1.1131626585,-1.6854745931,2.0198900237,2
2459,-26,-23,-6,13,-51.4558441227,-13.0710678119,-0.4060558773,-0.9783678119,1.0592851131,3
2460,-26,-23,-5,13,-51.4558441227,-12.0710678119,-0.4060558773,-1.9783678119,2.0196090153,4
2461,-26,-22,-6,12,-50.0416305603,-13.0710678119,-1.8202694397,-0.9783678119,2.0665392346,3
2462,-26,-22,-6,13,-50.7487373415,-12.3639610307,-1.1131626585,-0.2712610307,1.1457371649,4
2463,-26,-22,-5,12,-50.0416305603,-12.0710678119,-1.8202694397,-1.9783678119,2.6883675403,4
2464,-26,-22,-5,13,-50.7487373415,-11.3639610307,-1.1131626585,-1.2712610307,1.6897442742,0
2465,-26,-22,-5,14,-51.4558441227,-10.6568542495,-0.4060558773,-0.5641542495,0.6950909241,1
2466,-26,-22,-4,13,-50.7487373415,-10.3639610307,-1.1131626585,-2.2712610307,2.5293789304,1
2467,-26,-22,-4,14,-51.4558441227,-9.6568542495,-0.4060558773,-1.5641542495,1.6160012041,2
2468,-26,-21,-5,13,-50.0416305603,-10.6568542495,-1.8202694397,-0.5641542495,1.9056890749,1
2469,-26,-21,-4,13,-50.0416305603,-9.6568542495,-1.8202694397,-1.5641542495,2.3999915311,2
2470,-26,-21,-4,14,-50.7487373415,-8.9497474683,-1.1131626585,-0.8570474683,1.4048706229,3
2471,-26,-21,-3,14,-50.7487373415,-7.9497474683,-1.1131626585,-1.8570474683,2.1651227226,4
2472,-26,-21,-3,15,-51.4558441227,-7.2426406871,-0.4060558773,-1.1499406871,1.2195265308,0
2473,-26,-21,-2,15,-51.4558441227,-6.2426406871,-0.4060558773,-2.1499406871,2.1879502585,1
2474,-26,-20,-3,14,-50.0416305603,-7.2426406871,-1.8202694397,-1.1499406871,2.1530778938,0
2475,-26,-20,-3,15,-50.7487373415,-6.5355339059,-1.1131626585,-0.4428339059,1.1980120919,1
2476,-26,-20,-2,14,-50.0416305603,-6.2426406871,-1.8202694397,-2.1499406871,2.8170242795,1
2477,-26,-20,-2,15,-50.7487373415,-5.5355339059,-1.1131626585,-1.4428339059,1.8223338839,2
2478,-26,-20,-2,16,-51.4558441227,-4.8284271247,-0.4060558773,-0.7357271247,0.8403426549,3
2479,-26,-20,-1,15,-50.7487373415,-4.5355339059,-1.1131626585,-2.4428339059,2.6845052796,3
2480,-26,-20,-1,16,-51.4558441227,-3.8284271247,-0.4060558773,-1.7357271247,1.7825908187,4
2481,-26,-19,-2,15,-50.0416305603,-4.8284271247,-1.8202694397,-0.7357271247,1.9633326858,3
2482,-26,-19,-1,15,-50.0416305603,-3.8284271247,-1.8202694397,-1.7357271247,2.5151798116,4
2483,-26,-19,-1,16,-50.7487373415,-3.1213203436,-1.1131626585,-1.0286203436,1.5156486781,0
2484,-26,-19,-1,17,-51.4558441227,-2.4142135624,-0.4060558773,-0.3215135624,0.5179308315,1
2485,-26,-19,0,16,-50.7487373415,-2.1213203436,-1.1131626585,-2.0286203436,2.3139644774,1
2486,-26,-19,0,17,-51.4558441227,-1.4142135624,-0.4060558773,-1.3215135624,1.3824903150,2
2487,-26,-19,1,17,-51.4558441227,-0.4142135624,-0.4060558773,-2.3215135624,2.3567576447,3
2488,-26,-18,0,16,-50.0416305603,-1.4142135624,-1.8202694397,-1.3215135624,2.2493952362,2
2489,-26,-18,0,17,-50.7487373415,-0.7071067812,-1.1131626585,-0.6144067812,1.2714663963,3
2490,-26,-18,1,17,-50.7487373415,0.2928932188,-1.1131626585,-1.6144067812,1.9609794388,4
2491,-26,-18,1,18,-51.4558441227,1.0000000000,-0.4060558773,-0.9073000000,0.9940194492,0
2492,-26,-18,2,17,-50.7487373415,1.2928932188,-1.1131626585,-2.6144067812,2.8415231693,0
2493,-26,-18,2,18,-51.4558441227,2.0000000000,-0.4060558773,-1.9073000000,1.9500447855,1
2494,-26,-17,1,17,-50.0416305603,1.0000000000,-1.8202694397,-0.9073000000,2.0338569573,0
2495,-26,-17,2,17,-50.0416305603,2.0000000000,-1.8202694397,-1.9073000000,2.6365079410,1
2496,-26,-17,2,18,-50.7487373415,2.7071067812,-1.1131626585,-1.2001932188,1.6369468124,2
2497,-26,-17,2,19,-51.4558441227,3.4142135624,-0.4060558773,-0.4930864376,0.6387609963,3
2498,-26,-17,3,18,-50.7487373415,3.7071067812,-1.1131626585,-2.2001932188,2.4657618101,3
2499,-26,-17,3,19,-51.4558441227,4.4142135624,-0.4060558773,-1.4930864376,1.5473165435,4
2500,-26,-17,4,19,-51.4558441227,5.4142135624,-0.4060558773,-2.4930864376,2.5259377191,0
2501,-26,-16,3,18,-50.0416305603,4.4142135624,-1.8202694397,-1.4930864376,2.3542913888,4
2502,-26,-16,3,19,-50.7487373415,5.1213203436,-1.1131626585,-0.7859796564,1.3626793917,0
2503,-26,-16,4,19,-50.7487373415,6.1213203436,-1.1131626585,-1.7859796564,2.1044843638,1
2504,-26,-16,4,20,-51.4558441227,6.8284271247,-0.4060558773,-1.0788728753,1.1527567204,2
2505,-26,-16,5,20,-51.4558441227,7.8284271247,-0.4060558773,-2.0788728753,2.1181581166,3
2506,-26,-15,4,19,-50.0416305603,6.8284271247,-1.8202694397,-1.0788728753,2.1159743651,2
2507,-26,-15,4,20,-50.7487373415,7.5355339059,-1.1131626585,-0.3717660941,1.1736017778,3
2508,-26,-15,5,19,-50.0416305603,7.8284271247,-1.8202694397,-2.0788728753,2.7631672523,3
2509,-26,-15,5,20,-50.7487373415,8.5355339059,-1.1131626585,-1.3717660941,1.7665993663,4
2510,-26,-15,5,21,-51.4558441227,9.2426406871,-0.4060558773,-0.6646593129,0.7788795656,0
2511,-26,-15,6,20,-50.7487373415,9.5355339059,-1.1131626585,-2.3717660941,2.6200010514,0
2512,-26,-15,6,21,-51.4558441227,10.2426406871,-0.4060558773,-1.6646593129,1.7134678297,1
2513,-26,-14,5,20,-50.0416305603,9.2426406871,-1.8202694397,-0.6646593129,1.9378216727,0
2514,-26,-14,6,20,-50.0416305603,10.2426406871,-1.8202694397,-1.6646593129,2.4666721430,1
2515,-26,-14,6,21,-50.7487373415,10.9497474683,-1.1131626585,-0.9575525317,1.4683453120,2
2516,-26,-14,7,21,-50.7487373415,11.9497474683,-1.1131626585,-1.9575525317,2.2519198517,3
2517,-26,-14,7,22,-51.4558441227,12.6568542495,-0.4060558773,-1.2504457505,1.3147227656,4
2518,-26,-14,8,22,-51.4558441227,13.6568542495,-0.4060558773,-2.2504457505,2.2867853969,0
2519,-26,-13,7,21,-50.0416305603,12.6568542495,-1.8202694397,-1.2504457505,2.2083920413,4
2520,-26,-13,7,22,-50.7487373415,13.3639610307,-1.1131626585,-0.5433389693,1.2386881528,0
2521,-26,-13,8,21,-50.0416305603,13.6568542495,-1.8202694397,-2.2504457505,2.8944579646,0
2522,-26,-13,8,22,-50.7487373415,14.3639610307,-1.1131626585,-1.5433389693,1.9028994399,1
2523,-26,-13,8,23,-51.4558441227,15.0710678119,-0.4060558773,-0.8362321881,0.9296051032,2
2524,-26,-13,9,22,-50.7487373415,15.3639610307,-1.1131626585,-2.5433389693,2.7762752416,2
2525,-26,-13,9,23,-51.4558441227,16.0710678119,-0.4060558773,-1.8362321881,1.8805929980,3
2526,-26,-12,8,22,-50.0416305603,15.0710678119,-1.8202694397,-0.8362321881,2.0031637740,2
2527,-26,-12,9,22,-50.0416305603,16.0710678119,-1.8202694397,-1.8362321881,2.5855617343,3
2528,-26,-12,9,23,-50.7487373415,16.7781745931,-1.1131626585,-1.1291254069,1.5855772731,4
2529,-26,-12,9,24,-51.4558441227,17.4852813742,-0.4060558773,-0.4220186258,0.5856458793,0
2530,-26,-12,10,23,-50.7487373415,17.7781745931,-1.1131626585,-2.1291254069,2.4025624035,0
2531,-26,-12,10,24,-51.4558441227,18.4852813742,-0.4060558773,-1.4220186258,1.4788571085,1
2532,-26,-12,11,24,-51.4558441227,19.4852813742,-0.4060558773,-2.4220186258,2.4558207587,2
2533,-26,-11,10,23,-50.0416305603,18.4852813742,-1.8202694397,-1.4220186258,2.3098739803,1
