linger_steps,max_consecutive_linger,min_idx,excursion,start_depth,min_depth,final_residue,residue_at_min,substrate,seed,threshold
129,6,994,0.8605101822948626,0.9085978537502257,0.04808767145536308,0.76536686473746,1.325654296126275,AB_N30,2,2.0
26,4,421,0.2520161459627762,0.3061702062651458,0.05415406030236958,1.84775906504015,2.3794757580479096,AB_N30,2,2.0
49,5,194,0.3696327739714792,0.3804590307902348,0.010826256818755597,0.76536686473746,1.7740310756357252,AB_N30,2,2.0
8,1,638,0.17176166322481745,0.2394310646449671,0.06766940142014966,1.84775906504015,0.990284815719769,AB_N30,2,2.0
65,5,132,0.7272269290231352,0.7347789560645721,0.007552027041436871,1.4142135624,1.8524193653233378,AB_N30,2,2.0
127,6,935,0.8773285209521887,0.8947761993332373,0.017447678381048548,0.76536686473746,1.3737909694326287,AB_N30,2,2.0
8,1,1009,0.15919546094471693,0.18832020288656004,0.029124741941843113,1.4142135623999998,0.48004934987192605,AB_N30,2,2.0
12,1,609,0.15943358304443866,0.21672567741625504,0.05729209437181637,1.84775906504015,1.4281241259889312,AB_N30,2,2.0
39,5,506,0.4858946349133122,0.5069176147590826,0.021022979845770395,1.4142135623,2.0292237446843076,AB_N30,2,2.0
11,1,845,0.22392068167050738,0.24136836005155593,0.017447678381048548,0.0,1.805515059453246,AB_N30,2,2.0
6,3,573,0.1936018548049644,0.23789404695173288,0.044292192146768494,1.4142135623730951,1.935243138235144,AB_N30,2,2.0
96,4,981,0.7084855271677688,0.7607299309446923,0.05224440377692352,0.76536686473746,1.7320508075967713,AB_N30,2,2.0
94,3,848,0.687668857404949,0.7296761605499011,0.04200730314495216,0.76536686473746,1.2938694648848021,AB_N30,2,2.0
30,2,896,0.5372504332199642,0.5701799601325015,0.032929526912537255,0.7653668647757284,2.0580325585727355,AB_N30,2,2.0
89,5,812,0.5831679368354105,0.6488073676488295,0.06563943081341905,0.0,0.8632299833420725,AB_N30,2,2.0
70,4,95,0.485903041335914,0.5580364259750288,0.07213338463911478,0.76536686473746,1.2985728708724753,AB_N30,2,2.0
66,4,9,0.6186544736046435,0.6606617767495957,0.04200730314495216,0.0,1.9199717448264613,AB_N30,2,2.0
60,6,472,0.5678048466850049,0.5852525250660534,0.017447678381048548,1.4142135623730951,2.026430913950561,AB_N30,2,2.0
90,4,9,0.8065788228615023,0.8307674638222197,0.024188640960717378,0.7653668646450721,1.4736257581545689,AB_N30,2,2.0
24,1,154,0.3816878481826793,0.4184726922128851,0.036784844030205766,0.76536686473746,1.8364593657929895,AB_N30,2,2.0
25,1,161,0.27651361563909393,0.3033384429712993,0.02682482733220537,1.4142135624,1.6224880991364554,AB_N30,2,2.0
38,3,955,0.5559540953657567,0.5665474607917289,0.010593365425972223,0.76536686473746,1.0,AB_N30,2,2.0
83,3,780,0.6680941568153298,0.6929913799113374,0.024897223096007615,0.0,1.8524193653469667,AB_N30,2,2.0
114,3,589,0.6529537286395588,0.7057795749065089,0.05282584626695008,0.76536686473746,1.5703328916575425,AB_N30,2,2.0
11,3,241,0.22394896254908003,0.24243995082931757,0.01849098828023754,0.76536686473746,1.2426406871384688,AB_N30,2,2.0
60,4,588,0.44792398914111475,0.49178107116026604,0.04385708201915128,2.0,2.164784400567112,AB_N30,2,2.0
19,2,966,0.24806747412170183,0.3108895142524253,0.06282204013072346,1.4142135623,1.2137083938555702,AB_N30,2,2.0
67,4,654,0.5740907044284175,0.6001371974943195,0.02604649306590201,0.0,1.9013741581347356,AB_N30,2,2.0
86,3,45,0.6304752315401494,0.6666072326743756,0.03613200113422621,0.76536686473746,1.3431457504993711,AB_N30,2,2.0
3,1,50,0.2528974663786179,0.2703451447596664,0.017447678381048548,0.76536686473746,1.08239220030269,AB_N30,2,2.0
53,4,763,0.5264131038347885,0.5521515330354321,0.02573842920064362,0.7653668647757284,1.5403191234736746,AB_N30,2,2.0
57,2,376,0.477492191470579,0.5101757105020205,0.03268351903144151,0.76536686473746,1.6745269502418312,AB_N30,2,2.0
82,4,588,0.6112156048346586,0.6498770978040393,0.038661492969380706,0.76536686473746,0.9062474550374955,AB_N30,2,2.0
138,5,430,0.7539199126690488,0.7912690288084797,0.03734911613943093,0.76536686473746,1.6920150738584903,AB_N30,2,2.0
24,2,333,0.33798744357017285,0.3785917326343142,0.040604289064141375,1.84775906504015,2.32422465646363,AB_N30,2,2.0
9,1,610,0.264219562286911,0.26748946265375884,0.003269900366847822,0.0,0.76536686473746,AB_N30,2,2.0
13,1,36,0.17766683713670983,0.21501595327614076,0.03734911613943093,1.4142135624,2.2961005941739536,AB_N30,2,2.0
9,1,752,0.25877020068892154,0.29418078752532373,0.03541058683640219,1.4142135623730951,0.6340506710921919,AB_N30,2,2.0
63,5,902,0.4887573375808696,0.5224482804383312,0.03369094285746166,1.4142135623730951,1.3540597322965344,AB_N30,2,2.0
89,3,221,0.7721079557276497,0.8150911917153987,0.042983235987749,0.0,1.2891488988629005,AB_N30,2,2.0
23,3,93,0.310739996295353,0.35274729944030514,0.04200730314495216,1.847759065001882,1.1483723842107474,AB_N30,2,2.0
40,2,468,0.3503590835380759,0.38328861045061313,0.032929526912537255,1.4142135624,0.6475061360631483,AB_N30,2,2.0
44,3,614,0.36917594096147854,0.41351969669985256,0.04434375573837401,1.4142135623730951,2.0781624413799578,AB_N30,2,2.0
50,4,827,0.565267355759742,0.5827150341407905,0.017447678381048548,0.76536686473746,0.9574648188258499,AB_N30,2,2.0
11,1,237,0.245559647610874,0.26845854681179915,0.022898899200925138,1.84775906504015,1.596623471992879,AB_N30,2,2.0
29,1,34,0.4335523518369706,0.44414571726294283,0.010593365425972223,0.76536686473746,1.325654296126275,AB_N30,2,2.0
50,5,312,0.6047578160228371,0.6257807958686075,0.021022979845770395,0.76536686473746,0.896683058382728,AB_N30,2,2.0
125,6,136,0.7841947132680386,0.8200798893304535,0.035885176062414925,0.76536686473746,1.3098582948214126,AB_N30,2,2.0
88,5,128,0.6890688450670373,0.7167023161787428,0.027633471111705554,0.76536686473746,1.847759064947762,AB_N30,2,2.0
20,2,510,0.3395079334853076,0.3500308650624523,0.010522931577144679,0.76536686473746,1.6389910008592639,AB_N30,2,2.0
107,4,897,0.8771315167121042,0.9031780097780062,0.02604649306590201,1.4142135624,1.559313151723226,AB_N30,2,2.0
72,2,338,0.6321095652776111,0.6530318770527253,0.020922311775114166,1.4142135623730951,1.7905476147599562,AB_N30,2,2.0
101,4,33,0.5344358052993431,0.5865411114079906,0.0521053061086475,0.76536686473746,0.999999999948314,AB_N30,2,2.0
116,6,689,0.7126730686701744,0.7800196768634478,0.06734660819327332,0.76536686473746,1.242640687077521,AB_N30,2,2.0
114,5,219,0.7196215552242708,0.7897243165840498,0.070102761359779,0.7653668646450721,1.6760343496452657,AB_N30,2,2.0
73,4,997,0.6024806646714385,0.6498098850587564,0.047329220387317905,1.4142135623,1.919971744795951,AB_N30,2,2.0
39,1,162,0.32583748482246266,0.3560588594143297,0.030221374591867023,1.4142135623730951,1.325654296126275,AB_N30,2,2.0
28,4,31,0.327315460454504,0.34578565260921723,0.01847019215471324,1.4142135624,2.0073458225695777,AB_N30,2,2.0
55,5,185,0.5868792389944795,0.5974021705716241,0.010522931577144679,0.76536686473746,1.9890393154573756,AB_N30,2,2.0
20,2,978,0.2854825088710442,0.3181660279024857,0.03268351903144151,1.84775906504015,1.53073372947492,AB_N30,2,2.0
29,4,526,0.3238683940217657,0.3565519130532072,0.03268351903144151,1.847759064947762,0.727922061371299,AB_N30,2,2.0
131,3,40,0.8697316539174166,0.9173027484405163,0.04757109452309971,0.76536686473746,1.530733729382532,AB_N30,2,2.0
56,2,456,0.6664302304536684,0.6664302304543441,6.756817327868703e-13,0.76536686473746,1.3943041597270174,AB_N30,2,2.0
36,2,337,0.3889698172718118,0.3997960740905674,0.010826256818755597,0.0,0.6568542494679676,AB_N30,2,2.0
42,3,441,0.47705232448128065,0.5031284566124635,0.026076132131182872,2.0,2.1523168056688013,AB_N30,2,2.0
65,5,735,0.4772999096532241,0.5114834441465066,0.034183534493282486,0.0,2.0219574067269264,AB_N30,2,2.0
51,6,50,0.5051443501199018,0.5413786079939864,0.03623425787408463,0.76536686473746,1.8364593657946282,AB_N30,2,2.0
120,7,431,0.6716053358051333,0.7216214064529676,0.05001607064783431,0.76536686473746,1.6905219241960556,AB_N30,2,2.0
46,7,766,0.33738923078208327,0.367834935581412,0.030445704799328732,1.4142135623730951,0.6788923011972646,AB_N30,2,2.0
47,4,432,0.4276345336024161,0.4452033006272387,0.017568767024822574,1.8477590650018818,0.6340506711304601,AB_N30,2,2.0
28,2,336,0.27417326533630026,0.3161805684812524,0.04200730314495216,1.84775906504015,0.678892301237438,AB_N30,2,2.0
45,2,546,0.37972682202724606,0.4166107493786928,0.036883927351446744,1.4142135623,2.210724231518621,AB_N30,2,2.0
38,4,360,0.45781512445740036,0.49049864348884187,0.03268351903144151,1.4142135623730951,0.6788923011511523,AB_N30,2,2.0
13,1,391,0.22938603536370616,0.25803172870381885,0.028645693340112688,1.84775906504015,1.7891366987406228,AB_N30,2,2.0
94,3,239,0.6016918849565601,0.6519154698356053,0.05022358487904521,1.4142135623730951,1.9199717448416391,AB_N30,2,2.0
42,3,527,0.3952198680664849,0.42285333917819046,0.027633471111705554,0.7653668647374602,2.0710678118410626,AB_N30,2,2.0
39,3,476,0.256852643905759,0.32032905339282025,0.06347640948706124,2.0,1.1789092182258465,AB_N30,2,2.0
58,2,13,0.4020672651316801,0.4679338241306966,0.0658665589990165,0.7653668647757284,2.007345822598686,AB_N30,2,2.0
76,3,483,0.8032832692152887,0.8290216984159323,0.02573842920064362,0.76536686473746,1.6892839589489097,AB_N30,2,2.0
18,3,297,0.27723807653583155,0.28050797690267937,0.003269900366847822,0.76536686473746,2.0852329329177146,AB_N30,2,2.0
13,2,705,0.36450806002893754,0.3721097416939214,0.0076016816649838725,0.7653668647757284,2.024453759032551,AB_N30,2,2.0
38,5,431,0.4860240705085046,0.5269490602368303,0.0409249897283257,0.76536686473746,2.119040350776237,AB_N30,2,2.0
55,3,141,0.5245442488246805,0.5720939122391691,0.04754966341448852,0.7653668647757284,2.0424428695256323,AB_N30,2,2.0
53,5,171,0.4383067092022611,0.4722884612136353,0.03398175201137421,1.8477590650401496,0.9753085484523087,AB_N30,2,2.0
24,4,952,0.4085175722778913,0.4541889104074741,0.045671338129582795,0.76536686473746,0.7088902009206253,AB_N30,2,2.0
17,1,1016,0.42770680314571163,0.45344523234635525,0.02573842920064362,1.4142135624,1.3256542961836795,AB_N30,2,2.0
110,5,1011,0.7272247859268234,0.781992001957557,0.054767216030733645,0.0,1.158941651072325,AB_N30,2,2.0
41,3,218,0.3261830866480464,0.35396860613844283,0.027785519490396426,0.76536686473746,1.8364593657946282,AB_N30,2,2.0
72,6,862,0.6516613980542048,0.6971564536420491,0.04549505558784439,0.7653668647757284,1.84775906504015,AB_N30,2,2.0
35,1,403,0.4328249270168817,0.4544874751705861,0.021662548153704386,0.7653668647757284,0.8314698641518217,AB_N30,2,2.0
68,4,114,0.579282106261637,0.6023949991669086,0.02311289290527163,0.0,1.2278338450041493,AB_N30,2,2.0
46,2,281,0.3921471196640198,0.4250766465765571,0.032929526912537255,0.76536686473746,1.1115295822471238,AB_N30,2,2.0
43,2,944,0.5170570157225127,0.5355480040027503,0.01849098828023754,0.7653668647757284,0.7653668646833404,AB_N30,2,2.0
3,2,485,0.2640188287796066,0.27454176035675126,0.010522931577144679,0.76536686473746,2.367072111346095,AB_N30,2,2.0
51,4,545,0.5166504280922203,0.5272437935181925,0.010593365425972223,0.76536686473746,1.424583185209096,AB_N30,2,2.0
43,3,349,0.494269121601424,0.5110537901893422,0.01678466858791816,0.0,0.880115478610175,AB_N30,2,2.0
36,1,6,0.3477215606574716,0.3806510875700089,0.032929526912537255,1.4142135623730951,1.08239220030269,AB_N30,2,2.0
11,1,49,0.17395505183843285,0.19814369279915023,0.024188640960717378,1.84775906504015,1.6905219241960556,AB_N30,2,2.0
14,4,329,0.15748349806685968,0.18355963019804256,0.026076132131182872,1.4142135623730951,1.5966234718998524,AB_N30,2,2.0
12,3,183,0.29760107505251054,0.32333950425315416,0.02573842920064362,0.76536686473746,2.1247867247684407,AB_N30,2,2.0
19,2,737,0.28865987987201625,0.31773386646725477,0.02907398659523852,0.0,2.300950350502778,AB_N30,2,2.0
32,1,625,0.2851212913611523,0.3269316833644259,0.04181039200327363,0.7653668647757284,1.1527620746083063,AB_N30,2,2.0
86,3,19,0.7555149112953948,0.7663411681141504,0.010826256818755597,0.7653668646833404,1.1589416510736232,AB_N30,2,2.0
79,4,21,0.7464919248291764,0.7649829131094139,0.01849098828023754,0.7653668647757284,1.1589416510736232,AB_N30,2,2.0
71,6,681,0.7054373933128703,0.7421798556725836,0.036742462359713346,0.0,1.7078462692173042,AB_N30,2,2.0
110,7,199,0.6157568972951314,0.7029446475343497,0.08718775023921832,0.76536686473746,1.0847227798103203,AB_N30,2,2.0
129,6,848,0.9365611055728607,0.9623710687271906,0.02580996315432993,0.76536686473746,1.3994175358296517,AB_N30,2,2.0
32,1,690,0.4236661015656499,0.46427039062979125,0.040604289064141375,0.76536686473746,0.9938846467974701,AB_N30,2,2.0
37,4,793,0.4215941774301858,0.4543695097840216,0.032775332353835784,0.0,1.5244047253536293,AB_N30,2,2.0
18,2,663,0.3860745141464831,0.4045447063011963,0.01847019215471324,1.4142135623730951,2.0508682943291405,AB_N30,2,2.0
52,4,68,0.43322350974568824,0.4699659721054016,0.036742462359713346,0.76536686473746,0.8870155379104931,AB_N30,2,2.0
45,3,863,0.3874361605043013,0.42417862286401464,0.036742462359713346,1.4142135623,2.0012622601433425,AB_N30,2,2.0
28,1,682,0.2620698685340874,0.3026741575982288,0.040604289064141375,1.84775906504015,2.42741678776526,AB_N30,2,2.0
72,3,559,0.476853009885586,0.5168129657750377,0.03995995588945167,1.8477590650018818,2.127162404116144,AB_N30,2,2.0
36,1,657,0.3205101711231002,0.36232056312637384,0.04181039200327363,1.8477590650018818,0.7174389352343841,AB_N30,2,2.0
20,3,239,0.40596638388220696,0.41679264070096256,0.010826256818755597,0.76536686473746,0.6186147991510589,AB_N30,2,2.0
16,2,529,0.2591038022718286,0.2917873213032701,0.03268351903144151,0.76536686473746,0.3836486121317305,AB_N30,2,2.0
121,3,928,0.7976959706038258,0.8264344275470821,0.028738456943256274,0.76536686473746,1.6389910008759039,AB_N30,2,2.0
95,6,301,0.6395429106130152,0.6825261466007642,0.042983235987749,0.76536686473746,1.1224458249347635,AB_N30,2,2.0
8,3,481,0.2022981863090706,0.2362799383204448,0.03398175201137421,1.8477590650018818,2.198517172643812,AB_N30,2,2.0
21,2,625,0.3605682673348577,0.3711616327608299,0.010593365425972223,1.84775906504015,0.6380210712903343,AB_N30,2,2.0
51,3,760,0.4185715553661751,0.46906718958501936,0.05049563421884429,0.76536686473746,1.6568542494162817,AB_N30,2,2.0
10,2,44,0.2813544300429853,0.29194779546895755,0.010593365425972223,0.7653668647757284,1.8747582845835908,AB_N30,2,2.0
1,1,605,0.20782009845546745,0.225267776836516,0.017447678381048548,0.76536686473746,0.7074130871345453,AB_N30,2,2.0
31,3,49,0.33728484765428735,0.34811110447304294,0.010826256818755597,0.76536686473746,0.9262096826840295,AB_N30,2,2.0
4,1,617,0.22369979466861523,0.2342227262457599,0.010522931577144679,1.4142135624,1.465328037588793,AB_N30,2,2.0
48,5,425,0.49735041000765856,0.5302799369201958,0.032929526912537255,0.76536686473746,1.7657148711610913,AB_N30,2,2.0
41,3,273,0.47557628991558376,0.5207816556488758,0.045205365733292036,0.76536686473746,0.7174389352078665,AB_N30,2,2.0
28,1,621,0.4699504587540593,0.47755214041904315,0.0076016816649838725,0.0,2.2360679774474614,AB_N30,2,2.0
51,2,885,0.6001368581952943,0.6076888852367311,0.007552027041436871,0.76536686473746,1.9441331974546232,AB_N30,2,2.0
26,2,358,0.40794845913915423,0.43816983373102125,0.030221374591867023,1.9999999999673386,2.257966568055712,AB_N30,2,2.0
36,3,714,0.3906080835370044,0.42601867037340657,0.03541058683640219,0.76536686473746,0.5796577227251101,AB_N30,2,2.0
12,1,243,0.21241904526610111,0.24660486634932022,0.0341858210832191,0.76536686473746,2.2118662396256505,AB_N30,2,2.0
102,5,309,0.6611535248805939,0.7239755650113173,0.06282204013072346,1.4142135624,1.0290162792394164,AB_N30,2,2.0
61,4,452,0.5088598101317585,0.5446971141853733,0.03583730405361474,0.76536686473746,0.76536686473746,AB_N30,2,2.0
8,2,284,0.1773379080823374,0.18819334784041164,0.010855439758074237,1.84775906504015,1.9535183173227397,AB_N30,2,2.0
23,1,57,0.3631086152747779,0.37066064231621476,0.007552027041436871,1.4142135623730951,0.7174389351501316,AB_N30,2,2.0
53,3,229,0.5577914650907029,0.5868654516859414,0.02907398659523852,1.4142135623,1.8444566282173918,AB_N30,2,2.0
81,3,773,0.6078025818990848,0.6498098850440369,0.04200730314495216,0.76536686473746,0.9262096826393084,AB_N30,2,2.0
46,6,224,0.4243815574324338,0.4544207407207749,0.030039183288341098,0.7653668647757284,1.829807745150498,AB_N30,2,2.0
44,5,910,0.3771535701347022,0.4266090672516685,0.049455497116966285,1.84775906504015,2.2107242315618674,AB_N30,2,2.0
126,3,699,0.7847261394921992,0.8354813045940034,0.05075516510180422,0.7653668647757282,1.343145750551636,AB_N30,2,2.0
38,3,549,0.4239848199567261,0.4593954067931283,0.03541058683640219,0.76536686473746,0.975308548452309,AB_N30,2,2.0
55,3,743,0.4625780780644898,0.48547697726541494,0.022898899200925138,0.76536686473746,0.7573593129051276,AB_N30,2,2.0
70,2,781,0.8224498412776091,0.8257197416444569,0.003269900366847822,0.76536686473746,1.2891488987759188,AB_N30,2,2.0
18,2,383,0.32253504231771724,0.35518738250295523,0.032652340185237994,1.4142135623730951,1.2891488988175759,AB_N30,2,2.0
61,2,108,0.49833399506289344,0.5016038954297413,0.003269900366847822,1.8477590650401503,1.0025221363753363,AB_N30,2,2.0
43,2,329,0.5223379138680809,0.5663519347814492,0.04401402091336826,0.7653668647757284,1.8917303620258532,AB_N30,2,2.0
42,3,313,0.414659524167009,0.4314441927549272,0.01678466858791816,0.7653668646833404,1.0847227799499612,AB_N30,2,2.0
90,4,636,0.6761245479873702,0.7187562412653139,0.042631693277943694,0.76536686473746,1.5632180954004897,AB_N30,2,2.0
85,3,304,0.5932197187632976,0.6269106616207593,0.03369094285746166,0.0,1.9535183172832766,AB_N30,2,2.0
36,3,328,0.3465424558472966,0.3895256918350456,0.042983235987749,0.76536686473746,0.898331286306972,AB_N30,2,2.0
101,4,360,0.5568363392867722,0.6173501509311725,0.060513811644400284,0.0,1.1278643263896788,AB_N30,2,2.0
24,2,313,0.46678824546162456,0.5049848659946095,0.03819662053298489,1.4142135623730951,1.817821163568585,AB_N30,2,2.0
33,2,817,0.25918476845260285,0.3189334271918358,0.05974865873923296,0.0,0.480049349871926,AB_N30,2,2.0
36,3,449,0.34812888601338166,0.40864269765778194,0.060513811644400284,0.7653668647757284,1.4245831852211397,AB_N30,2,2.0
66,3,7,0.3400624470883965,0.3839195291075478,0.04385708201915128,1.4142135623730951,1.4736257582025531,AB_N30,2,2.0
97,2,627,0.7362816819279537,0.7604703228886711,0.024188640960717378,0.76536686473746,1.1840693617389098,AB_N30,2,2.0
41,2,362,0.3342148729355622,0.3974258696911688,0.0632109967556066,1.4142135623,0.8870155378501183,AB_N30,2,2.0
33,1,268,0.43058894107179224,0.46235552133717295,0.031766580265380706,0.76536686473746,0.8284271247788514,AB_N30,2,2.0
40,2,136,0.2989739895546729,0.3495823330956125,0.05060834354093957,1.8477590650401499,1.8364593656934272,AB_N30,2,2.0
90,5,338,0.6725461649027391,0.7164032469218904,0.04385708201915128,0.765366864645072,1.254429403663303,AB_N30,2,2.0
63,3,166,0.5846583580069981,0.6122918291187036,0.027633471111705554,0.76536686473746,1.8747582845835908,AB_N30,2,2.0
18,2,964,0.3133103635727512,0.3300950321606694,0.01678466858791816,1.8477590650018818,1.9535183172899953,AB_N30,2,2.0
55,1,241,0.5952805264940294,0.6120651950819476,0.01678466858791816,0.76536686473746,1.4159981051839436,AB_N30,2,2.0
